facility,lot,operation,test_end_date,tester_id,program_name,prodgroup3,visual_id,tray_or_carrier_id,ws_loss_code,carrier_x,carrier_y,lane_number,subplaneanglex,subplaneangley
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300181,7,,3,0,1,17.6479,-186.982
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300182,10,,5,1,1,-36.4809,-93.8587
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300183,10,,6,2,1,-68.6076,35.5551
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300184,7,,1,0,1,-101.93,-142.478
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300185,10,,6,1,1,37.5699,-79.1909
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300186,10,,5,2,1,37.5145,-97.235
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300187,7,,1,2,1,-58.6364,-.0483948
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300188,7,,0,2,1,155.154,63.1457
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300189,10,,6,0,1,21.3094,-197.507
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300190,7,,0,0,1,3.61942,-148.118
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300191,5,,5,1,1,-87.8612,-9.99618
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300192,4,,0,1,2,-39.2849,75.2436
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300193,1,,4,2,2,-15.5617,140.26
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300194,5,,6,1,1,4.56133,-81.7764
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300195,4,,2,1,2,13.7383,34.3715
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300196,1,,5,0,2,-28.2601,-314.624
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300197,5,,6,2,1,-91.5269,214.558
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300198,4,,6,0,2,-35.9484,-116.128
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300199,5,,4,1,1,-63.4798,-36.8707
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300200,5,,0,1,1,-126.888,-41.2353
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300201,4,,1,1,2,48.0373,162.314
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300202,5,,3,1,1,-37.8122,-58.6727
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300203,5,,1,1,1,97.611,-76.6298
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300204,4,,4,2,2,-96.6016,93.2337
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300205,5,,2,1,1,77.4388,-89.0931
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300206,2,,6,2,1,-42.8882,-38.6116
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300207,4,,5,0,2,57.5223,-70.0863
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300208,2,,0,1,1,49.5413,-34.1707
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300209,2,,6,1,1,-3.73412,-129.923
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300210,4,,3,0,2,31.4235,-45.3141
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300211,2,,6,0,1,-43.1782,-137.214
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300212,1,,4,0,2,-48.6025,-136.525
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300213,4,,6,2,2,-22.218,55.5547
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300214,1,,1,1,2,133.357,60.8302
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300215,1,,4,1,2,-19.8022,17.3308
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300216,4,,5,2,2,80.505,54.8517
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300217,2,,0,2,1,69.7096,43.6055
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300218,1,,2,1,2,64.9336,19.3629
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300219,4,,4,0,2,-89.077,-27.2398
A15,7626G192,1960,2026-07-07 09:53:50,OIS00001,DENVERTON_MS_OIS1,DNV,76SF742300220,1,,3,1,2,61.516,114.047
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000001,10,,6,0,2,-3.1952,-123.11
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000002,10,,3,1,2,-4.35686,43.5175
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000003,10,,1,1,2,114.548,206.66
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000004,10,,4,1,2,-61.9961,51.2144
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000005,10,,5,2,2,113.618,95.2458
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000006,10,,5,0,2,88.4555,-12.1462
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000007,10,,5,1,2,-4.3141,107.869
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000008,10,,2,1,2,-42.6137,108.066
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000009,10,,6,2,2,-21.8109,130.153
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000010,10,,0,1,2,26.7232,135.115
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000011,7,,2,2,1,30.2031,42.8808
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000012,11,,3,2,1,5.33581,-8.5234
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000013,7,,3,2,1,33.1352,181.211
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000014,7,,2,0,1,-27.6514,-82.5836
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000015,11,,4,2,1,-58.1915,-66.6222
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000016,7,,3,0,1,-37.1101,-273.38
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000017,9,,6,1,1,85.7951,-67.1
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000018,11,,3,0,1,-19.8578,-130.206
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000019,7,,1,0,1,-31.7927,-136.066
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000020,9,,5,1,1,-95.8137,-155.088
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000021,11,,4,0,1,-50.4822,-124.275
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000022,7,,1,2,1,-32.9259,115.459
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000023,7,,0,2,1,40.0202,-40.2781
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000024,11,,0,2,1,68.2464,5.49858
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000025,7,,0,0,1,29.392,-47.8802
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000026,11,,3,1,1,-9.52299,-80.8309
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000027,11,,2,0,1,-4.88505,-64.2261
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000028,11,,5,1,1,-38.5537,-39.9665
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000029,11,,2,1,1,22.8532,-34.7231
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000030,11,,0,0,1,-7.01687,-176.394
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000031,11,,4,1,1,-46.8109,-44.2534
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000032,11,,5,2,1,30.7352,81.8493
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000033,11,,2,2,1,56.1091,-68.1184
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000034,11,,0,1,1,-103.433,-20.0304
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000035,11,,5,0,1,89.8027,-86.4459
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000036,11,,1,2,1,-42.0448,65.8406
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000037,11,,1,1,1,64.8618,-33.9867
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000038,11,,6,2,1,-77.8329,219.178
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000039,11,,1,0,1,-63.0104,-67.3856
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000040,11,,6,0,1,42.8784,-168.739
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000041,1,,5,0,1,68.1503,-179.236
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000042,6,,2,2,2,93.7256,87.3164
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000043,1,,4,2,1,-32.8839,73.2933
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000044,1,,5,1,1,-69.4661,-224.023
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000045,6,,3,2,2,26.5219,106.323
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000046,1,,4,1,1,-10.4487,-112.091
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000047,1,,6,2,1,-32.9052,-23.9923
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000048,6,,2,0,2,26.8693,57.5875
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000049,1,,0,0,1,74.7061,-46.8385
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000050,1,,6,0,1,-16.0521,-151.088
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000051,6,,3,0,2,-21.5077,-47.6313
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000052,1,,5,2,1,53.5746,-44.2118
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000053,1,,0,2,1,33.9303,-29.3462
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000054,8,,5,1,2,-90.1817,21.9709
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000055,1,,0,1,1,-15.3203,13.0639
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000056,4,,1,2,2,30.2777,286.566
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000057,6,,1,0,2,-70.1749,-80.4643
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000058,4,,2,2,2,25.3279,329.643
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000059,4,,2,0,2,-.160654,-102.119
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000060,8,,6,1,2,336.19,-15.3671
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000061,4,,3,0,2,-71.6808,-202.363
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000062,6,,4,1,2,-73.9156,-3.84482
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000063,6,,1,2,2,.349405,133.569
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000064,4,,1,0,2,-12.7714,-118.68
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000065,6,,5,1,2,-97.6551,25.3099
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000066,6,,0,2,2,104.55,247.753
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000067,4,,0,2,2,91.988,197.332
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000068,6,,6,1,2,121.659,52.9133
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000069,6,,0,0,2,39.7228,-112.004
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000070,4,,0,0,2,102.177,87.6221
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000071,3,,2,1,1,91.6484,-36.8463
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000072,3,,0,1,1,5.48893,-49.9774
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000073,2,,0,2,2,56.6461,142.7
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000074,3,,3,1,1,-60.3237,-56.4376
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000075,3,,5,2,1,101.915,98.4359
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000076,3,,1,1,1,58.6574,-55.428
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000077,4,,3,1,2,-44.7617,74.7573
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000078,3,,6,0,1,-29.6956,-202.008
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000079,3,,5,0,1,59.7693,-205.684
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000080,4,,4,1,2,-83.7403,48.2362
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000081,3,,5,1,1,-50.0194,-98.4799
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000082,3,,4,1,1,-123.449,-52.1119
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000083,4,,5,1,2,-14.1145,37.9461
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000084,3,,3,2,1,-9.67702,262.445
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000085,4,,6,1,2,-12.3663,-41.9984
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000086,3,,1,2,1,.563227,203.213
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000087,3,,6,1,1,67.9748,-115.704
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000088,3,,2,2,1,49.9369,101.515
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000089,3,,1,0,1,-79.5911,-326.475
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000090,3,,3,0,1,-46.9219,-444.62
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000091,3,,2,0,1,-8.09275,-259.177
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000092,5,,4,1,1,-110.151,-66.6504
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000093,3,,6,2,1,-70.8874,58.0989
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000094,3,,0,0,1,29.7783,-222.529
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000095,5,,3,1,1,-5.45837,89.0903
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000096,3,,4,2,1,-83.4588,136.001
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000097,3,,0,2,1,87.8578,35.7816
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000098,5,,6,1,1,90.8306,-24.2463
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000099,3,,4,0,1,-66.2625,-266.998
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000100,5,,5,1,1,87.2224,-49.087
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000101,9,,2,1,1,29.1406,-73.1753
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000102,1,,1,2,1,-35.4825,25.5534
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000103,9,,4,1,1,1.73655,-57.45
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000104,9,,1,1,1,47.7874,30.1291
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000105,1,,2,1,1,19.6764,-8.97405
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000106,9,,3,1,1,28.6361,34.0911
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000107,9,,5,2,1,60.7154,47.2249
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000108,1,,3,2,1,18.8878,112.272
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000109,9,,6,0,1,-21.223,-285.197
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000110,9,,4,0,1,-47.7447,-250.053
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000111,1,,3,1,1,16.6032,3.2848
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000112,9,,0,1,1,-30.3262,-30.6124
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000113,9,,6,2,1,-78.6944,72.4151
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000114,1,,2,0,1,-25.7457,-59.7545
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000115,9,,5,0,1,50.9446,-248.087
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000116,2,,5,0,2,28.5399,-133.216
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000117,1,,1,0,1,-81.4514,-127.634
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000118,2,,4,2,2,-63.8733,161.601
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000119,2,,5,1,2,-29.1258,100.135
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000120,1,,4,0,1,-57.3617,-236.963
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000121,1,,6,1,1,-46.3045,-71.3323
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000122,2,,6,2,2,-55.6173,111.649
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000123,1,,1,1,1,46.0012,90.2757
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000124,2,,0,0,2,54.4313,71.4577
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000125,2,,6,1,2,-14.1015,-7.36039
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000126,1,,3,0,1,-37.5884,-278.47
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000127,2,,5,2,2,72.0232,118.127
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000128,2,,0,1,2,-14.168,76.8253
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000129,1,,2,2,1,39.5518,39.1824
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000130,2,,6,0,2,-22.5214,-29.92
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000131,8,,2,2,2,41.2019,157.748
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000132,10,,3,2,2,5.77204,297.786
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000133,8,,3,2,2,45.9364,230.487
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000134,8,,3,0,2,-38.7454,-175.831
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000135,10,,4,2,2,-49.8392,73.9219
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000136,8,,4,0,2,-114.898,-3.96547
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000137,10,,6,1,2,-5.08588,39.2958
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000138,10,,3,0,2,3.64214,-117.491
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000139,8,,2,0,2,-20.1298,-44.0658
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000140,8,,0,0,2,-15.0382,-63.2155
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000141,10,,4,0,2,-69.0037,-104.902
A15,7626G193,1960,2026-07-07 09:36:13,OIS00001,DENVERTON_MS_OIS1,DNV,76Y482R000142,8,,1,2,2,-72.9757,250.574
