environment_name,module_name,pcg,site_name,entity,recipe_version,pcg_1,parameter_name,parameter_value,entity_1,link,operation,site,pcg_op
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00030,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00030,A90_TCB208,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00031,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00031,A90_TCB208,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00032,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00032,A90_TCB208,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00033,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00033,A90_TCB209,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00034,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00034,A90_TCB209,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00035,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00035,A90_TCB209,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00036,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00036,A90_TCB209,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00045,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00045,A90_TCB220,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00046,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00046,A90_TCB220,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00047,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00047,A90_TCB220,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00048,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00048,A90_TCB220,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00069,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00069,A90_TCB219,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00070,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00070,A90_TCB219,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00071,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00071,A90_TCB219,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00072,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00072,A90_TCB219,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00081,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00081,A90_TCB215,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00082,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00082,A90_TCB215,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00093,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00093,A90_TCB213,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00094,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00094,A90_TCB213,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00095,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00095,A90_TCB213,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00096,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00096,A90_TCB213,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00097,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00097,A90_TCB214,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00098,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00098,A90_TCB214,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00099,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00099,A90_TCB214,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00100,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00100,A90_TCB214,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00118,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00118,A90_TCB217,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00119,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00119,A90_TCB217,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00120,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00120,A90_TCB217,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00121,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00121,A90_TCB217,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00122,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00122,A90_TCB216,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00123,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00123,A90_TCB216,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00124,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00124,A90_TCB216,1204,A90,ADL S601_1204
PROD CPU,TCB,ADL S601,CHENGDU6;SAIGON;,A90_AFB00125,111,ADL S601,POST_LOT_TEST_PLAN,74_ADL_S601_TCB_DCP,A90_AFB00125,A90_TCB216,1204,A90,ADL S601_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00001,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00001,A90_TCB201,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00002,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00002,A90_TCB201,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00003,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00003,A90_TCB201,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00004,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00004,A90_TCB201,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00005,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00005,A90_TCB202,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00006,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00006,A90_TCB202,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00007,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00007,A90_TCB202,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00008,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00008,A90_TCB202,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00009,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00009,A90_TCB203,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00010,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00010,A90_TCB203,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00011,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00011,A90_TCB203,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00012,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00012,A90_TCB203,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00013,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00013,A90_TCB204,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00014,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00014,A90_TCB204,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00015,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00015,A90_TCB204,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00016,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00016,A90_TCB204,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00017,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00017,A90_TCB205,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00018,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00018,A90_TCB205,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00019,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00019,A90_TCB205,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00020,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00020,A90_TCB205,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00025,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00025,A90_TCB207,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00026,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00026,A90_TCB207,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00027,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00027,A90_TCB207,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00028,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00028,A90_TCB207,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00033,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00033,A90_TCB209,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00034,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00034,A90_TCB209,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00035,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00035,A90_TCB209,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00036,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00036,A90_TCB209,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00037,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00037,A90_TCB210,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00038,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00038,A90_TCB210,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00039,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00039,A90_TCB210,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00040,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00040,A90_TCB210,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00045,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00045,A90_TCB220,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00046,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00046,A90_TCB220,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00047,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00047,A90_TCB220,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00048,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00048,A90_TCB220,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00081,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00081,A90_TCB215,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00082,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00082,A90_TCB215,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00093,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00093,A90_TCB213,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00094,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00094,A90_TCB213,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00095,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00095,A90_TCB213,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00096,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00096,A90_TCB213,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00097,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00097,A90_TCB214,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00098,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00098,A90_TCB214,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00099,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00099,A90_TCB214,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00100,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00100,A90_TCB214,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00114,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00114,A90_TCB218,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00115,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00115,A90_TCB218,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00116,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00116,A90_TCB218,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00117,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00117,A90_TCB218,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00118,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00118,A90_TCB217,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00119,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00119,A90_TCB217,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00120,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00120,A90_TCB217,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE N081,SAIGON,A90_AFB00121,59,ALDER LAKE N081,POST_LOT_TEST_PLAN,74_ADLN081_FAST_TCB_DCP,A90_AFB00121,A90_TCB217,1204,A90,ALDER LAKE N081_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00009,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00009,A90_TCB203,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00010,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00010,A90_TCB203,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00011,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00011,A90_TCB203,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00012,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00012,A90_TCB203,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00021,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00021,A90_TCB206,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00022,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00022,A90_TCB206,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00023,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00023,A90_TCB206,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00024,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00024,A90_TCB206,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00114,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00114,A90_TCB218,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00115,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00115,A90_TCB218,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00116,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00116,A90_TCB218,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE PS682,SAIGON,A90_AFB00117,50,ALDER LAKE PS682,POST_LOT_TEST_PLAN,74_ADL_PS682_FAST_TCB_DCP,A90_AFB00117,A90_TCB218,1204,A90,ALDER LAKE PS682_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00009,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00009,A90_TCB203,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00010,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00010,A90_TCB203,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00011,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00011,A90_TCB203,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00012,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00012,A90_TCB203,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00029,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00029,A90_TCB208,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00030,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00030,A90_TCB208,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00031,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00031,A90_TCB208,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00032,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00032,A90_TCB208,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00037,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00037,A90_TCB210,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00038,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00038,A90_TCB210,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00039,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00039,A90_TCB210,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00040,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00040,A90_TCB210,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00045,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00045,A90_TCB220,1204,A90,ALDER LAKE S881 BGA_1204
PROD CPU,TCB,ALDER LAKE S881 BGA,SAIGON,A90_AFB00046,68,ALDER LAKE S881 BGA,POST_LOT_TEST_PLAN,74_ADL_S81_BGA_TCB_DCP,A90_AFB00046,A90_TCB220,1204,A90,ALDER LAKE S881 BGA_1204
