LOT,DUMMY,prodgroup3,DLA_operation,lot_1,Current_operation,movedin,Lot_MVIN_CURE,movein_date,entity,facility,visual_id,bond_station,carrier_x,carrier_y,onrework,onhold,route,quantity,sub_plane_x,sub_plane_y,lower_x_limit,upper_x_limit,lower_y_limit,upper_y_limit,entity_bs_x_y
DUMMY,DUMMY,,,,,,,,,,,,,,,,,,,,,,,,
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000092,3,0,0,N,N,GUC-ENG06A,333,-304.617,409.58,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000209,3,0,0,N,N,GUC-ENG06A,333,-240.725,417.114,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000219,3,0,0,N,N,GUC-ENG06A,333,-291.847,397.517,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000419,3,0,0,N,N,GUC-ENG06A,333,-222.462,382.8,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000424,3,0,0,N,N,GUC-ENG06A,333,-170.189,398.902,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000434,3,0,0,N,N,GUC-ENG06A,333,-275.458,401.957,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000442,3,0,0,N,N,GUC-ENG06A,333,-257.604,385.589,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000454,3,0,0,N,N,GUC-ENG06A,333,-275.797,399.104,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000459,3,0,0,N,N,GUC-ENG06A,333,-248.049,386.635,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000478,3,0,0,N,N,GUC-ENG06A,333,-273.291,411.238,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000484,3,0,0,N,N,GUC-ENG06A,333,-231.326,406.473,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000487,3,0,0,N,N,GUC-ENG06A,333,-254.473,410.84,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000490,3,0,0,N,N,GUC-ENG06A,333,-276.024,407.461,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000506,3,0,0,N,N,GUC-ENG06A,333,-267.164,409.062,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000522,3,0,0,N,N,GUC-ENG06A,333,-255.419,402.697,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000535,3,0,0,N,N,GUC-ENG06A,333,-185.469,392.054,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000555,3,0,0,N,N,GUC-ENG06A,333,-157.78,392.816,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000558,3,0,0,N,N,GUC-ENG06A,333,-194.986,389.646,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000562,3,0,0,N,N,GUC-ENG06A,333,-254.375,392.585,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000565,3,0,0,N,N,GUC-ENG06A,333,-246.635,382.899,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000571,3,0,0,N,N,GUC-ENG06A,333,-190.601,397.377,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000577,3,0,0,N,N,GUC-ENG06A,333,-156.845,394.342,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200507,3,0,0,N,N,GUC-ENG06A,333,-253.984,399.226,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200511,3,0,0,N,N,GUC-ENG06A,333,-270.114,397.874,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200535,3,0,0,N,N,GUC-ENG06A,333,-184.173,392.558,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800008,3,0,0,N,N,GUC-ENG06A,333,-184.277,388.255,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800026,3,0,0,N,N,GUC-ENG06A,333,-214.478,376.995,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_0_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000030,3,1,0,N,N,GUC-ENG06A,333,-39.6397,375.466,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000073,3,1,0,N,N,GUC-ENG06A,333,29.8338,400.556,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000076,3,1,0,N,N,GUC-ENG06A,333,-70.8181,373.958,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000091,3,1,0,N,N,GUC-ENG06A,333,-68.67,379.902,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000218,3,1,0,N,N,GUC-ENG06A,333,-11.7994,374.116,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000420,3,1,0,N,N,GUC-ENG06A,333,-14.6522,383.826,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000427,3,1,0,N,N,GUC-ENG06A,333,-120.099,364.968,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000436,3,1,0,N,N,GUC-ENG06A,333,-58.9241,359.1,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000447,3,1,0,N,N,GUC-ENG06A,333,-63.0776,353.715,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000448,3,1,0,N,N,GUC-ENG06A,333,-37.8345,373.759,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000458,3,1,0,N,N,GUC-ENG06A,333,-68.5693,386.575,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000471,3,1,0,N,N,GUC-ENG06A,333,-63.0861,371.962,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000474,3,1,0,N,N,GUC-ENG06A,333,-39.5001,346.961,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000516,3,1,0,N,N,GUC-ENG06A,333,-48.5811,365.11,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000521,3,1,0,N,N,GUC-ENG06A,333,-48.3368,379.677,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000537,3,1,0,N,N,GUC-ENG06A,333,-19.4236,375.055,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000540,3,1,0,N,N,GUC-ENG06A,333,-67.5804,393.195,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000554,3,1,0,N,N,GUC-ENG06A,333,-75.1223,366.839,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000557,3,1,0,N,N,GUC-ENG06A,333,-31.9793,356.279,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000567,3,1,0,N,N,GUC-ENG06A,333,-17.7032,371.558,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000570,3,1,0,N,N,GUC-ENG06A,333,-88.8065,365.709,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000576,3,1,0,N,N,GUC-ENG06A,333,-45.1459,374.86,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000582,3,1,0,N,N,GUC-ENG06A,333,-83.359,370.607,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000586,3,1,0,N,N,GUC-ENG06A,333,-81.5028,375.71,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200506,3,1,0,N,N,GUC-ENG06A,333,-58.6383,369.993,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200512,3,1,0,N,N,GUC-ENG06A,333,-27.577,374.88,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200521,3,1,0,N,N,GUC-ENG06A,333,-61.0182,367.162,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200540,3,1,0,N,N,GUC-ENG06A,333,-30.6988,379.342,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800007,3,1,0,N,N,GUC-ENG06A,333,-66.9878,386.774,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800025,3,1,0,N,N,GUC-ENG06A,333,-24.6661,369.228,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_1_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000029,3,2,0,N,N,GUC-ENG06A,333,81.137,245.497,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000078,3,2,0,N,N,GUC-ENG06A,333,287.4,236.013,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000081,3,2,0,N,N,GUC-ENG06A,333,141.689,234.628,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000207,3,2,0,N,N,GUC-ENG06A,333,163.162,248.524,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000429,3,2,0,N,N,GUC-ENG06A,333,92.4713,242.665,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000432,3,2,0,N,N,GUC-ENG06A,333,86.9541,247.297,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000441,3,2,0,N,N,GUC-ENG06A,333,112.808,229.479,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000446,3,2,0,N,N,GUC-ENG06A,333,82.325,235.957,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000453,3,2,0,N,N,GUC-ENG06A,333,79.1238,242.828,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000457,3,2,0,N,N,GUC-ENG06A,333,26.9569,269.158,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000470,3,2,0,N,N,GUC-ENG06A,333,77.6287,251.904,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000473,3,2,0,N,N,GUC-ENG06A,333,127.829,232.225,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000515,3,2,0,N,N,GUC-ENG06A,333,89.2665,243.574,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000520,3,2,0,N,N,GUC-ENG06A,333,181.393,250.931,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000539,3,2,0,N,N,GUC-ENG06A,333,148.558,238.602,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000553,3,2,0,N,N,GUC-ENG06A,333,121.767,259.697,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000556,3,2,0,N,N,GUC-ENG06A,333,81.8357,246.952,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000566,3,2,0,N,N,GUC-ENG06A,333,102.464,257.567,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000569,3,2,0,N,N,GUC-ENG06A,333,76.7349,249.368,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000575,3,2,0,N,N,GUC-ENG06A,333,44.0771,263.144,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74CD333000581,3,2,0,N,N,GUC-ENG06A,333,77.9122,238.145,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200504,3,2,0,N,N,GUC-ENG06A,333,143.288,230.623,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200505,3,2,0,N,N,GUC-ENG06A,333,80.6185,266.558,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200513,3,2,0,N,N,GUC-ENG06A,333,72.6718,246.363,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200516,3,2,0,N,N,GUC-ENG06A,333,170.405,266.733,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200522,3,2,0,N,N,GUC-ENG06A,333,87.974,269.52,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200538,3,2,0,N,N,GUC-ENG06A,333,103.836,257.514,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74E729R200539,3,2,0,N,N,GUC-ENG06A,333,104.127,259.252,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800006,3,2,0,N,N,GUC-ENG06A,333,213.941,234.15,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7416F979,,GNRUCC,2090,7416F979,4992,N,Y,,DIA015,A15,74ED401800024,3,2,0,N,N,GUC-ENG06A,333,116.886,268.034,-200.0,200.0,-225.0,225.0,7416F979_DIA015_3_2_0
7431C513,,EMRXCP,2090,7431C513,4992,N,Y,,DIA007,A15,74HE855601189,4,1,1,N,N,EXP-APO01,669,-22.0152,-358.122,-300.0,150.0,-350.0,350.0,7431C513_DIA007_4_1_1
7448F441,,ICXXCP,2090,7448F441,0265,N,Y,,DIA008,A15,74W52F3501642,4,2,0,N,Y,IXP-APO01,446,-79.6093,-216.327,-300.0,300.0,-200.0,200.0,7448F441_DIA008_4_2_0
7448F441,,ICXXCP,2090,7448F441,0265,N,Y,,DIA008,A15,74W52F3501726,4,2,0,N,Y,IXP-APO01,446,-8.65646,-212.915,-300.0,300.0,-200.0,200.0,7448F441_DIA008_4_2_0
7448F692,,ICXXCP,2090,7448F692,4992,N,Y,,DIA008,A15,74VX402200592,4,2,0,N,N,IXP-APO01,447,-110.547,-209.325,-300.0,300.0,-200.0,200.0,7448F692_DIA008_4_2_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018005,1,1,0,N,N,CYP-APO01,103,59.989,128.23,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018007,1,1,0,N,N,CYP-APO01,103,-139.633,136.573,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018010,1,1,0,N,N,CYP-APO01,103,52.4993,132.47,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018012,1,1,0,N,N,CYP-APO01,103,24.3399,129.087,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018054,1,1,0,N,N,CYP-APO01,103,-40.7948,133.639,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018061,1,1,0,N,N,CYP-APO01,103,41.134,123.874,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018067,1,1,0,N,N,CYP-APO01,103,64.6837,121.974,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_1_0
7502G060,,CYP,1960,7502G060,4992,N,Y,,DIA015,A15,018032,1,2,0,N,N,CYP-APO01,103,-113.878,163.3,-150.0,150.0,-120.0,120.0,7502G060_DIA015_1_2_0
7504F553,,SFXDCC,2090,7504F553,4992,N,Y,,DIA015,A15,75NR973200261,3,0,0,N,N,SFX-APO01,334,-140.094,182.948,-200.0,200.0,-180.0,180.0,7504F553_DIA015_3_0_0
7544G381,,SFXDCC,2090,7544G381,4992,Y,Y,,DIA016,A15,75R4W59700105,1,2,0,N,N,SFX-APO01,171,163.077,-183.148,-200.0,200.0,-180.0,180.0,7544G381_DIA016_1_2_0
7544G381,,SFXDCC,2090,7544G381,4992,Y,Y,,DIA016,A15,75R4W59700038,3,2,0,N,N,SFX-APO01,171,165.951,-205.496,-200.0,200.0,-180.0,180.0,7544G381_DIA016_3_2_0
7544G306,,SFXDCC,2090,7544G306,4992,Y,Y,,DIA016,A15,75GL229800458,1,2,0,N,N,SFX-APO01,335,155.197,-185.748,-200.0,200.0,-180.0,180.0,7544G306_DIA016_1_2_0
7544G306,,SFXDCC,2090,7544G306,4992,Y,Y,,DIA016,A15,75QC848300456,1,2,0,N,N,SFX-APO01,335,181.743,-186.363,-200.0,200.0,-180.0,180.0,7544G306_DIA016_1_2_0
7544G306,,SFXDCC,2090,7544G306,4992,Y,Y,,DIA016,A15,75QC848300519,1,2,0,N,N,SFX-APO01,335,182.526,-184.538,-200.0,200.0,-180.0,180.0,7544G306_DIA016_1_2_0
7544G306,,SFXDCC,2090,7544G306,4992,Y,Y,,DIA016,A15,75QC848300435,3,2,0,N,N,SFX-APO01,335,127.427,-180.55,-200.0,200.0,-180.0,180.0,7544G306_DIA016_3_2_0
7603D343,,CLXLCP,1960,7603D343,2172,N,Y,,DIA001,A15,76PG853402928,1,0,0,N,N,CLP-APO01,448,8.03656,-264.223,-350.0,350.0,-250.0,250.0,7603D343_DIA001_1_0_0
7603D343,,CLXLCP,1960,7603D343,2172,N,Y,,DIA001,A15,76PG853404088,1,0,0,N,N,CLP-APO01,448,-49.4849,-258.944,-350.0,350.0,-250.0,250.0,7603D343_DIA001_1_0_0
7603D343,,CLXLCP,1960,7603D343,2172,N,Y,,DIA001,A15,76GL575000688,3,0,0,N,N,CLP-APO01,448,14.1877,-301.142,-350.0,350.0,-250.0,250.0,7603D343_DIA001_3_0_0
7603D343,,CLXLCP,1960,7603D343,2172,N,Y,,DIA001,A15,76PG853404072,3,0,0,N,N,CLP-APO01,448,-200.792,-280.041,-350.0,350.0,-250.0,250.0,7603D343_DIA001_3_0_0
7603D343,,CLXLCP,1960,7603D343,2172,N,Y,,DIA001,A15,76PG853404116,3,0,0,N,N,CLP-APO01,448,-69.5324,-270.004,-350.0,350.0,-250.0,250.0,7603D343_DIA001_3_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403321,1,0,0,N,N,CLP-APO01,447,-194.187,-263.898,-350.0,350.0,-250.0,250.0,7603D407_DIA001_1_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403380,1,0,0,N,N,CLP-APO01,447,-175.109,-266.748,-350.0,350.0,-250.0,250.0,7603D407_DIA001_1_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403628,1,0,0,N,N,CLP-APO01,447,-132.321,-253.834,-350.0,350.0,-250.0,250.0,7603D407_DIA001_1_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403712,1,0,0,N,N,CLP-APO01,447,-147.865,-269.614,-350.0,350.0,-250.0,250.0,7603D407_DIA001_1_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403716,1,0,0,N,N,CLP-APO01,447,-241.116,-270.907,-350.0,350.0,-250.0,250.0,7603D407_DIA001_1_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403657,3,0,0,N,N,CLP-APO01,447,-33.0538,-251.624,-350.0,350.0,-250.0,250.0,7603D407_DIA001_3_0_0
7603D407,,CLXLCP,1960,7603D407,2172,N,Y,,DIA001,A15,76PG853403728,3,0,0,N,N,CLP-APO01,447,47.2348,-293.553,-350.0,350.0,-250.0,250.0,7603D407_DIA001_3_0_0
7604F401,,EMRXCP,2090,7604F401,4992,N,Y,,DIA013,A15,76JS066301613,1,1,1,N,N,EXP-APO01,670,52.7676,-424.365,-300.0,150.0,-350.0,350.0,7604F401_DIA013_1_1_1
7604F401,,EMRXCP,2090,7604F401,4992,N,Y,,DIA013,A15,76JS066301582,1,2,1,N,N,EXP-APO01,670,79.5254,-370.637,-300.0,150.0,-350.0,350.0,7604F401_DIA013_1_2_1
7604F401,,EMRXCP,2090,7604F401,4992,N,Y,,DIA013,A15,76JS066301612,1,2,1,N,N,EXP-APO01,670,146.033,-382.317,-300.0,150.0,-350.0,350.0,7604F401_DIA013_1_2_1
7604F401,,EMRXCP,2090,7604F401,4992,N,Y,,DIA013,A15,76JS066301260,3,0,1,N,N,EXP-APO01,670,-160.188,-431.463,-300.0,150.0,-350.0,350.0,7604F401_DIA013_3_0_1
7604F401,,EMRXCP,2090,7604F401,4992,N,Y,,DIA013,A15,76JS066301638,3,0,1,N,N,EXP-APO01,670,-131.83,-367.432,-300.0,150.0,-350.0,350.0,7604F401_DIA013_3_0_1
7605D487,,SHD,1960,7605D487,2171,N,Y,,DIA001,A15,76RE032201369,1,2,1,N,N,SHD-APO01,1050,-1.09279,-721.429,-300.0,300.0,-700.0,700.0,7605D487_DIA001_1_2_1
7604F562,,SHD,1960,7604F562,2171,N,Y,,DIA001,A15,76WQ661100948,1,2,1,N,N,SHD-APO01,1020,43.0691,-735.774,-300.0,300.0,-700.0,700.0,7604F562_DIA001_1_2_1
7605D585,,SHD,1960,7605D585,2171,N,Y,,DIA001,A15,76RR425400268,3,2,1,N,N,SHD-APO01,1068,-8.64068,-734.318,-300.0,300.0,-700.0,700.0,7605D585_DIA001_3_2_1
