facility,lot,operation,test_end_date,tester_id,program_name,prodgroup3,visual_id,tray_or_carrier_id,ws_loss_code,entity,bond_station,carrier_x,carrier_y,lane_number,subplaneanglex,subplaneangley,Entity_BS_X_Y
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602185,49,,DIA001,2,2,1,2,-21.2835,169.723,DIA001_2_2_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602186,49,,DIA001,2,1,0,2,-13.0457,69.6062,DIA001_2_1_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602187,1,,DIA001,4,3,2,2,48.608,-113.546,DIA001_4_3_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602188,49,,DIA001,2,2,0,2,59.87,12.5187,DIA001_2_2_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602189,3,,DIA001,4,5,2,2,84.636,-38.4559,DIA001_4_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602190,1,,DIA001,4,3,0,2,-18.6964,206.354,DIA001_4_3_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602191,49,,DIA001,2,1,1,2,48.6379,24.6116,DIA001_2_1_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602192,3,,DIA001,4,6,2,2,107.428,-110.034,DIA001_4_6_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602193,1,,DIA001,4,4,2,2,11.0916,-31.4235,DIA001_4_4_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602194,3,,DIA001,4,6,0,2,96.9923,139.55,DIA001_4_6_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602195,3,,DIA001,4,1,1,2,-45.8564,137.576,DIA001_4_1_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602196,1,,DIA001,4,4,0,2,-66.9407,112.807,DIA001_4_4_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602197,3,,DIA001,4,0,1,2,-64.52,75.8919,DIA001_4_0_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602198,3,,DIA001,4,3,1,2,7.48138,121.455,DIA001_4_3_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602199,1,,DIA001,4,5,2,2,115.281,-51.6231,DIA001_4_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602200,3,,DIA001,4,2,1,2,-65.9882,142.499,DIA001_4_2_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602201,3,,DIA001,4,5,1,2,13.3157,127.729,DIA001_4_5_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602202,1,,DIA001,4,5,0,2,72.1458,36.0084,DIA001_4_5_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602203,3,,DIA001,4,4,1,2,52.7905,127.271,DIA001_4_4_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602204,5,,DIA001,2,0,2,2,2.37186,25.1233,DIA001_2_0_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602205,1,,DIA001,4,6,2,2,144.96,-142.28,DIA001_4_6_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602206,3,,DIA001,4,6,1,2,95.275,16.7907,DIA001_4_6_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602207,5,,DIA001,2,1,2,2,-108.042,108.606,DIA001_2_1_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602208,1,,DIA001,4,6,0,2,46.4603,78.8633,DIA001_4_6_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602209,5,,DIA001,2,0,0,2,-37.7558,173.687,DIA001_2_0_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602210,45,,DIA001,2,5,1,2,-2.64585,23.1322,DIA001_2_5_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602211,33,,DIA001,2,6,2,2,-42.4333,-2.36974,DIA001_2_6_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602212,45,,DIA001,2,4,1,2,60.0536,70.7286,DIA001_2_4_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602213,47,,DIA001,4,0,2,2,102.561,397.509,DIA001_4_0_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602214,33,,DIA001,2,6,0,2,-29.0905,36.8159,DIA001_2_6_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602215,45,,DIA001,2,6,1,2,85.2697,-23.67,DIA001_2_6_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602216,47,,DIA001,4,1,2,2,-7.93447,291.889,DIA001_4_1_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602217,33,,DIA001,2,0,1,2,13.6234,-14.2101,DIA001_2_0_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602218,47,,DIA001,4,0,0,2,-3.89126,-168.268,DIA001_4_0_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602219,47,,DIA001,4,2,2,2,82.6069,266.596,DIA001_4_2_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602220,33,,DIA001,2,1,1,2,34.9192,44.9166,DIA001_2_1_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602221,47,,DIA001,4,1,0,2,-7.89782,-93.9493,DIA001_4_1_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602222,47,,DIA001,4,3,2,2,-25.5723,37.9963,DIA001_4_3_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602223,33,,DIA001,2,2,1,2,-42.2342,19.5971,DIA001_2_2_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602224,47,,DIA001,4,2,0,2,85.9802,-41.0798,DIA001_4_2_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602225,47,,DIA001,4,4,2,2,-61.8111,181.802,DIA001_4_4_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602226,33,,DIA001,2,3,1,2,-17.7798,86.5205,DIA001_2_3_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602227,47,,DIA001,4,3,0,2,-52.0007,58.1599,DIA001_4_3_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602228,47,,DIA001,4,5,2,2,96.6902,317.662,DIA001_4_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602229,49,,DIA001,2,5,2,2,84.5939,35.2528,DIA001_2_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602230,47,,DIA001,4,4,0,2,-129.913,-288.298,DIA001_4_4_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602231,33,,DIA001,2,2,2,2,97.348,139.331,DIA001_2_2_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602232,49,,DIA001,2,5,0,2,55.4117,-16.7968,DIA001_2_5_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602233,33,,DIA001,2,2,0,2,58.6097,-55.8173,DIA001_2_2_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602234,33,,DIA001,2,3,2,2,5.23992,-15.976,DIA001_2_3_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602235,49,,DIA001,2,4,2,2,-4.38758,28.9936,DIA001_2_4_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602236,33,,DIA001,2,3,0,2,-81.7504,168.541,DIA001_2_3_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602237,33,,DIA001,2,4,2,2,-20.8874,242.036,DIA001_2_4_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602238,49,,DIA001,2,4,1,2,23.3888,80.082,DIA001_2_4_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602239,33,,DIA001,2,4,0,2,-79.5477,132.079,DIA001_2_4_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602240,33,,DIA001,2,5,2,2,17.1941,206.084,DIA001_2_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602241,49,,DIA001,2,3,2,2,46.4192,-66.4496,DIA001_2_3_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602242,33,,DIA001,2,5,0,2,-17.8974,-3.37194,DIA001_2_5_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602243,13,,DIA001,2,2,2,2,-4.70749,55.5378,DIA001_2_2_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602244,51,,DIA001,4,5,1,2,59.478,57.5563,DIA001_4_5_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602245,13,,DIA001,2,0,0,2,48.3697,14.7342,DIA001_2_0_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602246,13,,DIA001,2,3,2,2,107.496,55.3987,DIA001_2_3_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602247,18,,DIA001,1,6,2,1,64.6661,-41.2616,DIA001_1_6_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602248,13,,DIA001,2,1,0,2,-31.5831,96.8039,DIA001_2_1_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602249,13,,DIA001,2,4,2,2,-12.527,45.9778,DIA001_2_4_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602250,18,,DIA001,1,5,0,1,22.8313,-233.595,DIA001_1_5_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602251,13,,DIA001,2,2,0,2,21.7148,108.789,DIA001_2_2_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602252,13,,DIA001,2,5,2,2,79.4059,10.4646,DIA001_2_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602253,18,,DIA001,1,0,1,1,53.8538,-138.052,DIA001_1_0_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602254,13,,DIA001,2,3,0,2,-15.7153,165.948,DIA001_2_3_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602255,47,,DIA001,4,5,1,2,47.1181,60.6777,DIA001_4_5_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602256,18,,DIA001,1,6,0,1,-7.83244,-135.026,DIA001_1_6_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602257,13,,DIA001,2,4,0,2,-28.6169,77.2249,DIA001_2_4_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602258,47,,DIA001,4,3,1,2,1.01286,102.536,DIA001_4_3_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602259,18,,DIA001,1,2,1,1,-46.5841,-73.1749,DIA001_1_2_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602260,47,,DIA001,4,0,1,2,41.3921,87.7791,DIA001_4_0_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602261,47,,DIA001,4,1,1,2,-10.075,62.8226,DIA001_4_1_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602262,18,,DIA001,1,1,1,1,78.0905,-52.1452,DIA001_1_1_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602263,47,,DIA001,4,4,1,2,-66.1412,36.3553,DIA001_4_4_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602264,51,,DIA001,4,6,2,2,42.3968,93.2052,DIA001_4_6_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602265,18,,DIA001,1,4,1,1,7.45462,-202.776,DIA001_1_4_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602266,47,,DIA001,4,2,1,2,56.669,70.8501,DIA001_4_2_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602267,51,,DIA001,4,0,2,2,107.13,394.529,DIA001_4_0_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602268,18,,DIA001,1,3,1,1,6.60222,-167.265,DIA001_1_3_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602269,51,,DIA001,4,6,1,2,31.7345,-52.3452,DIA001_4_6_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602270,51,,DIA001,4,0,0,2,19.3094,-69.5403,DIA001_4_0_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602271,18,,DIA001,1,6,1,1,13.2299,-115.088,DIA001_1_6_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602272,51,,DIA001,4,6,0,2,-21.0052,-88.4052,DIA001_4_6_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602273,51,,DIA001,4,5,2,2,125.415,138.101,DIA001_4_5_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602274,18,,DIA001,1,5,1,1,-28.3061,-215.299,DIA001_1_5_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602275,51,,DIA001,4,0,1,2,124.205,68.8248,DIA001_4_0_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602277,3,,DIA001,4,5,0,2,81.3296,144.315,DIA001_4_5_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602280,3,,DIA001,4,4,0,2,-15.5146,103.424,DIA001_4_4_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602283,3,,DIA001,4,3,0,2,-59.8836,174.646,DIA001_4_3_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602286,3,,DIA001,4,4,2,2,9.96094,-6.30896,DIA001_4_4_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602289,3,,DIA001,4,3,2,2,113.407,33.2395,DIA001_4_3_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602292,3,,DIA001,4,2,0,2,-30.9111,150.608,DIA001_4_2_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602295,3,,DIA001,4,1,0,2,-84.6797,189.117,DIA001_4_1_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602298,3,,DIA001,4,2,2,2,34.1171,109.003,DIA001_4_2_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602301,1,,DIA001,4,1,0,2,-36.0487,226.461,DIA001_4_1_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602304,33,,DIA001,2,5,1,2,-55.9936,-21.2265,DIA001_2_5_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602306,1,,DIA001,4,0,0,2,-72.9399,192.599,DIA001_4_0_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602307,3,,DIA001,4,0,0,2,-48.7146,133.234,DIA001_4_0_0
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602556,1,,DIA001,4,0,2,2,30.0021,132.299,DIA001_4_0_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602559,1,,DIA001,4,1,2,2,-49.8265,152.483,DIA001_4_1_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602562,33,,DIA001,2,4,1,2,-7.25859,-30.4832,DIA001_2_4_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602565,33,,DIA001,2,6,1,2,33.3106,-21.7998,DIA001_2_6_1
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602568,3,,DIA001,4,0,2,2,4.56033,212.739,DIA001_4_0_2
A15,7627G027,1960,2026-07-07 04:52:19,OIS00001,1273_APOLLO_LAKE_F0,AXLF,76VB334602571,3,,DIA001,4,1,2,2,-47.6963,123.344,DIA001_4_1_2
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400062,4,,DIA008,4,2,1,2,37.0544,-79.8717,DIA008_4_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400063,4,,DIA008,4,0,0,2,-85.3598,-62.921,DIA008_4_0_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400064,4,,DIA008,4,1,0,2,19.6824,-37.9699,DIA008_4_1_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400065,12,,DIA008,4,2,0,2,-19.2893,-49.8586,DIA008_4_2_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400067,4,,DIA008,4,1,1,2,-4.01947,-136.8,DIA008_4_1_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400068,4,,DIA008,4,0,1,2,-93.4536,-158.637,DIA008_4_0_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400069,5,,DIA008,3,2,0,1,29.9204,25.0877,DIA008_3_2_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400170,7,,DIA008,1,1,1,1,-16.3967,-59.5175,DIA008_1_1_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400171,7,,DIA008,1,0,1,1,-121.603,30.3669,DIA008_1_0_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400172,7,,DIA008,1,0,0,1,-135.838,199.951,DIA008_1_0_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400173,7,,DIA008,1,1,0,1,-85.4026,179.791,DIA008_1_1_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400177,7,,DIA008,1,2,1,1,65.5435,-79.5448,DIA008_1_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400178,9,,DIA008,4,2,1,2,-34.9751,-103.347,DIA008_4_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400222,4,,DIA008,4,2,0,2,30.414,-41.8458,DIA008_4_2_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400223,1,,DIA008,4,2,1,2,12.9494,-106.295,DIA008_4_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400224,1,,DIA008,4,0,0,2,-118.272,-64.7815,DIA008_4_0_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400225,1,,DIA008,4,1,0,2,23.1881,60.9437,DIA008_4_1_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400226,8,,DIA008,3,1,1,1,19.2858,-23.5142,DIA008_3_1_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400227,8,,DIA008,3,2,1,1,26.5156,-19.5984,DIA008_3_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400228,1,,DIA008,4,1,1,2,1.3977,-114.755,DIA008_4_1_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400229,1,,DIA008,4,0,1,2,-129.024,-161.516,DIA008_4_0_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400230,8,,DIA008,3,2,0,1,52.0692,44.1537,DIA008_3_2_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400231,8,,DIA008,3,1,0,1,-7.3064,144.813,DIA008_3_1_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400232,8,,DIA008,3,0,0,1,-55.4178,100.881,DIA008_3_0_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400233,8,,DIA008,3,0,1,1,-131.575,-60.6016,DIA008_3_0_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400242,10,,DIA008,1,1,1,1,70.5343,-133.723,DIA008_1_1_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400243,10,,DIA008,1,0,1,1,-140.931,-38.3349,DIA008_1_0_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400244,13,,DIA008,2,2,0,2,-29.2569,-68.6213,DIA008_2_2_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400245,10,,DIA008,1,2,1,1,58.5097,-54.5019,DIA008_1_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400302,2,,DIA008,3,0,0,1,-54.5268,110.944,DIA008_3_0_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400303,2,,DIA008,3,0,1,1,-81.3814,-9.9574,DIA008_3_0_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400304,2,,DIA008,3,1,1,1,19.962,-59.4674,DIA008_3_1_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400305,2,,DIA008,3,2,1,1,43.3064,43.1967,DIA008_3_2_1
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400306,5,,DIA008,3,0,0,1,-161.135,197.411,DIA008_3_0_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400307,5,,DIA008,3,1,0,1,-24.8988,79.5216,DIA008_3_1_0
A15,7627G086,2090,2026-07-07 04:02:49,OIS00008,EMR_XCC_OIS,EMRXCP,76S93D4400308,2,,DIA008,3,2,0,1,81.6746,26.3122,DIA008_3_2_0
